BEDSCode,url,status,recType,name,address,city,state,zip,longitude,latitude,schoolType,teachingModel,updateDate,publishDate,currentCounts_studentEnrolled,currentCounts_teacherEnrolled,currentCounts_staffEnrolled,currentCounts_totalEnrolled,currentCounts_positiveStudents,currentCounts_positiveTeachers,currentCounts_positiveStaff,currentCounts_positiveTotal,currentCounts_percentPositiveStudents,currentCounts_percentPositiveTeachers,currentCounts_percentPositiveStaff,currentCounts_percentPositiveTotal,currentCounts_screeningAntigenStudents,currentCounts_screeningAntigenTeachers,currentCounts_screeningAntigenStaff,currentCounts_screeningNAAStudents,currentCounts_screeningNAATeachers,currentCounts_screeningNAAStaff,currentCounts_screeningTotal,currentCounts_diagnosticAntigenStudents,currentCounts_diagnosticAntigenTeachers,currentCounts_diagnosticAntigenStaff,currentCounts_diagnosticNAAStudents,currentCounts_diagnosticNAATeachers,currentCounts_diagnosticNAAStaff,currentCounts_diagnosticTotal,todayCounts_studentEnrolled,todayCounts_teacherEnrolled,todayCounts_staffEnrolled,todayCounts_totalEnrolled,todayCounts_positiveStudents,todayCounts_positiveTeachers,todayCounts_positiveStaff,todayCounts_positiveTotal,todayCounts_percentPositiveStudents,todayCounts_percentPositiveTeachers,todayCounts_percentPositiveStaff,todayCounts_percentPositiveTotal,todayCounts_screeningAntigenStudents,todayCounts_screeningAntigenTeachers,todayCounts_screeningAntigenStaff,todayCounts_screeningNAAStudents,todayCounts_screeningNAATeachers,todayCounts_screeningNAAStaff,todayCounts_screeningTotal,todayCounts_diagnosticAntigenStudents,todayCounts_diagnosticAntigenTeachers,todayCounts_diagnosticAntigenStaff,todayCounts_diagnosticNAAStudents,todayCounts_diagnosticNAATeachers,todayCounts_diagnosticNAAStaff,todayCounts_diagnosticTotal,allTimeCounts_studentEnrolled,allTimeCounts_teacherEnrolled,allTimeCounts_staffEnrolled,allTimeCounts_totalEnrolled,allTimeCounts_positiveStudents,allTimeCounts_positiveTeachers,allTimeCounts_positiveStaff,allTimeCounts_positiveTotal,allTimeCounts_percentPositiveStudents,allTimeCounts_percentPositiveTeachers,allTimeCounts_percentPositiveStaff,allTimeCounts_percentPositiveTotal,allTimeCounts_screeningAntigenStudents,allTimeCounts_screeningAntigenTeachers,allTimeCounts_screeningAntigenStaff,allTimeCounts_screeningNAAStudents,allTimeCounts_screeningNAATeachers,allTimeCounts_screeningNAAStaff,allTimeCounts_screeningTotal,allTimeCounts_diagnosticAntigenStudents,allTimeCounts_diagnosticAntigenTeachers,allTimeCounts_diagnosticAntigenStaff,allTimeCounts_diagnosticNAAStudents,allTimeCounts_diagnosticNAATeachers,allTimeCounts_diagnosticNAAStaff,allTimeCounts_diagnosticTotal,pastWeekCounts_studentEnrolled,pastWeekCounts_teacherEnrolled,pastWeekCounts_staffEnrolled,pastWeekCounts_totalEnrolled,pastWeekCounts_positiveStudents,pastWeekCounts_positiveTeachers,pastWeekCounts_positiveStaff,pastWeekCounts_positiveTotal,pastWeekCounts_percentPositiveStudents,pastWeekCounts_percentPositiveTeachers,pastWeekCounts_percentPositiveStaff,pastWeekCounts_percentPositiveTotal,pastWeekCounts_screeningAntigenStudents,pastWeekCounts_screeningAntigenTeachers,pastWeekCounts_screeningAntigenStaff,pastWeekCounts_screeningNAAStudents,pastWeekCounts_screeningNAATeachers,pastWeekCounts_screeningNAAStaff,pastWeekCounts_screeningTotal,pastWeekCounts_diagnosticAntigenStudents,pastWeekCounts_diagnosticAntigenTeachers,pastWeekCounts_diagnosticAntigenStaff,pastWeekCounts_diagnosticNAAStudents,pastWeekCounts_diagnosticNAATeachers,pastWeekCounts_diagnosticNAAStaff,pastWeekCounts_diagnosticTotal,currentCounts_onSiteStudentPopulation,currentCounts_onSiteTeacherPopulation,currentCounts_onSiteStaffPopulation,currentCounts_onSiteTotalPopulation,currentCounts_onSitePositiveStudents,currentCounts_onSitePositiveTeachers,currentCounts_onSitePositiveStaff,currentCounts_onSitePositiveTotal,currentCounts_onSitePercentPositiveStudents,currentCounts_onSitePercentPositiveTeachers,currentCounts_onSitePercentPositiveStaff,currentCounts_onSitePercentPositiveTotal,currentCounts_offSiteStudentPopulation,currentCounts_offSiteTeacherPopulation,currentCounts_offSiteStaffPopulation,currentCounts_offSiteTotalPopulation,currentCounts_offSitePositiveStudents,currentCounts_offSitePositiveTeachers,currentCounts_offSitePositiveStaff,currentCounts_offSitePositiveTotal,currentCounts_schoolAdministeredTestedStudents,currentCounts_schoolAdministeredTestedTeachers,currentCounts_schoolAdministeredTestedStaff,currentCounts_schoolAdministeredTestedTotal,currentCounts_onSiteStudentTests,currentCounts_onSiteTeacherTests,currentCounts_onSiteStaffTests,currentCounts_offSiteStudentTests,currentCounts_offSiteTeacherTests,currentCounts_offSiteStaffTests,todayCounts_onSiteStudentPopulation,todayCounts_onSiteTeacherPopulation,todayCounts_onSiteStaffPopulation,todayCounts_onSiteTotalPopulation,todayCounts_onSitePositiveStudents,todayCounts_onSitePositiveTeachers,todayCounts_onSitePositiveStaff,todayCounts_onSitePositiveTotal,todayCounts_onSitePercentPositiveStudents,todayCounts_onSitePercentPositiveTeachers,todayCounts_onSitePercentPositiveStaff,todayCounts_onSitePercentPositiveTotal,todayCounts_offSiteStudentPopulation,todayCounts_offSiteTeacherPopulation,todayCounts_offSiteStaffPopulation,todayCounts_offSiteTotalPopulation,todayCounts_offSitePositiveStudents,todayCounts_offSitePositiveTeachers,todayCounts_offSitePositiveStaff,todayCounts_offSitePositiveTotal,todayCounts_schoolAdministeredTestedStudents,todayCounts_schoolAdministeredTestedTeachers,todayCounts_schoolAdministeredTestedStaff,todayCounts_schoolAdministeredTestedTotal,todayCounts_onSiteStudentTests,todayCounts_onSiteTeacherTests,todayCounts_onSiteStaffTests,todayCounts_offSiteStudentTests,todayCounts_offSiteTeacherTests,todayCounts_offSiteStaffTests,allTimeCounts_onSitePositiveStudents,allTimeCounts_onSitePositiveTeachers,allTimeCounts_onSitePositiveStaff,allTimeCounts_onSitePositiveTotal,allTimeCounts_offSitePositiveStudents,allTimeCounts_offSitePositiveTeachers,allTimeCounts_offSitePositiveStaff,allTimeCounts_offSitePositiveTotal,allTimeCounts_schoolAdministeredTestedStudents,allTimeCounts_schoolAdministeredTestedTeachers,allTimeCounts_schoolAdministeredTestedStaff,allTimeCounts_schoolAdministeredTestedTotal,allTimeCounts_onSiteStudentTests,allTimeCounts_onSiteTeacherTests,allTimeCounts_onSiteStaffTests,allTimeCounts_offSiteStudentTests,allTimeCounts_offSiteTeacherTests,allTimeCounts_offSiteStaffTests,pastWeekCounts_onSitePositiveStudents,pastWeekCounts_onSitePositiveTeachers,pastWeekCounts_onSitePositiveStaff,pastWeekCounts_onSitePositiveTotal,pastWeekCounts_offSitePositiveStudents,pastWeekCounts_offSitePositiveTeachers,pastWeekCounts_offSitePositiveStaff,pastWeekCounts_offSitePositiveTotal,pastWeekCounts_schoolAdministeredTestedStudents,pastWeekCounts_schoolAdministeredTestedTeachers,pastWeekCounts_schoolAdministeredTestedStaff,pastWeekCounts_schoolAdministeredTestedTotal,pastWeekCounts_onSiteStudentTests,pastWeekCounts_onSiteTeacherTests,pastWeekCounts_onSiteStaffTests,pastWeekCounts_offSiteStudentTests,pastWeekCounts_offSiteTeacherTests,pastWeekCounts_offSiteStaffTests
300000010777,https://schoolcovidreportcard.health.ny.gov/data/public/school.300000.300000010777.json,reported,Public,BUREAU FOR HUNTER COLL CAMPUS SCHOOL,71 E 94TH ST,NEW YORK,NY,10128,-73.9540755,40.7859415,Public,In-Person,"Dec 13, 2021 5:08:30 PM","Dec 14, 2021 6:30:01 AM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307500011035,https://schoolcovidreportcard.health.ny.gov/data/public/school.300000.307500011035.json,reported,Public,PS 35,317 W 52ND ST,NEW YORK,NY,10019,-73.985899,40.764129,Public,In-Person,"Dec 13, 2021 5:08:30 PM","Dec 14, 2021 6:30:01 AM",268.0,0.0,109.0,377.0,2.0,0.0,0.0,2.0,0.7462686567164178,0.0,0.0,0.5305039787798408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,109.0,377.0,2.0,0.0,0.0,2.0,0.7462686567164178,0.0,0.0,0.5305039787798408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15138.0,0.0,6649.0,21787.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,46.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,109.0,377.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307500011079,https://schoolcovidreportcard.health.ny.gov/data/public/school.300000.307500011079.json,reported,Public,PS 79 HORAN SCHOOL,55 E 120TH ST,NEW YORK,NY,10035,-73.942009,40.802547,Public,In-Person,"Dec 13, 2021 5:08:30 PM","Dec 14, 2021 6:30:01 AM",273.0,0.0,159.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,159.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15322.0,0.0,9699.0,25021.0,1.0,0.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,29.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,159.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307500011094,https://schoolcovidreportcard.health.ny.gov/data/public/school.300000.307500011094.json,reported,Public,PS 94,55 BATTERY PL,NEW YORK,NY,10280,-74.017456,40.706384,Public,In-Person,"Dec 13, 2021 5:08:30 PM","Dec 14, 2021 6:30:01 AM",403.0,0.0,304.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,304.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23208.0,0.0,18544.0,41752.0,5.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,27.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,304.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307500011138,https://schoolcovidreportcard.health.ny.gov/data/public/school.300000.307500011138.json,reported,Public,PS 138,144-176 E 128TH ST,NEW YORK,NY,10035,-73.935461,40.805653,Public,In-Person,"Dec 13, 2021 5:08:30 PM","Dec 14, 2021 6:30:01 AM",657.0,0.0,478.0,1135.0,0.0,0.0,2.0,2.0,0.0,0.0,0.41841004184100417,0.1762114537444934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,0.0,478.0,1135.0,0.0,0.0,2.0,2.0,0.0,0.0,0.41841004184100417,0.1762114537444934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37613.0,0.0,29158.0,66771.0,5.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,34.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,0.0,478.0,1135.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307500011169,https://schoolcovidreportcard.health.ny.gov/data/public/school.300000.307500011169.json,reported,Public,PS 169 ROBERT F KENNEDY,110 E 88TH ST,NEW YORK,NY,10028,-73.955594,40.780798,Public,In-Person,"Dec 13, 2021 5:08:30 PM","Dec 14, 2021 6:30:01 AM",356.0,0.0,199.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,199.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20781.0,0.0,12139.0,32920.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,96.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,199.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307500011226,https://schoolcovidreportcard.health.ny.gov/data/public/school.300000.307500011226.json,reported,Public,PS 226,345 E 15TH ST,NEW YORK,NY,10003,-73.98259,40.732665,Public,In-Person,"Dec 13, 2021 5:08:30 PM","Dec 14, 2021 6:30:01 AM",276.0,0.0,181.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,181.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15395.0,0.0,11041.0,26436.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,181.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307500011401,https://schoolcovidreportcard.health.ny.gov/data/public/school.300000.307500011401.json,reported,Public,HOSPITAL SCHOOLS,3450 E TREMONT AVE,BRONX,NY,10465,-73.827642,40.831829,Public,In-Person,"Dec 13, 2021 5:08:30 PM","Dec 14, 2021 6:30:01 AM",59.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.0,0.0,0.0,2950.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307500011721,https://schoolcovidreportcard.health.ny.gov/data/public/school.300000.307500011721.json,reported,Public,PS 721 MANHATTAN OCC TRNING CTR,250 W HOUSTON ST,NEW YORK,NY,10014,-74.006155,40.729052,Public,In-Person,"Dec 13, 2021 5:08:30 PM","Dec 14, 2021 6:30:01 AM",198.0,0.0,137.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,137.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10923.0,0.0,8357.0,19280.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,47.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,137.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307500011721,https://schoolcovidreportcard.health.ny.gov/data/public/school.300000.307500011721.json,reported,Public,PS 721 MANHATTAN OCC TRNING CTR,250 W HOUSTON ST,NEW YORK,NY,10014,-74.006155,40.729052,Public,In-Person,"Dec 13, 2021 5:08:30 PM","Dec 14, 2021 6:30:01 AM",198.0,0.0,137.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,137.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10923.0,0.0,8357.0,19280.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,47.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,137.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
